step,agent_id,pos_x,pos_y,angle,left_speed,right_speed,role,is_anchored,knows_target,assigned_target,w_target,w_center,w_rand,k_diff,lambda_anchor,lambda_release,base_x,base_y,chain_connected,rescued_count,is_alive,is_colliding,comm_view,obs_view,catch_distance,target_0_x,target_0_y
8,2,0.04465396702289581,0.26582443714141846,2.02868390083313,0.0,0.0,0,0,0,-1,0.007708631921559572,0.0019612107425928116,0.12033015489578247,0.01295702438801527,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
8,3,0.2697369456291199,-0.12082374095916748,-1.1498233079910278,0.0,0.0,0,0,0,-1,0.00747315539047122,0.0025330341886729,0.11999379843473434,0.00708771450445056,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
8,4,-0.01817450299859047,-0.23289525508880615,-1.0780221223831177,0.0,0.0,0,0,0,-1,0.008137978613376617,0.0019014226272702217,0.11996058374643326,6.0471593315014616e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
8,5,0.0729941576719284,0.36010581254959106,-1.578252911567688,0.0,0.0,0,0,0,-1,0.007335512898862362,0.0029292325489223003,0.11973525583744049,0.024248994886875153,0.0,0.0008067190647125244,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
8,6,0.14504827558994293,-0.12192447483539581,0.3419110178947449,0.0,0.0,0,0,0,-1,0.008347863331437111,0.0016866407822817564,0.11996550112962723,0.0068906983360648155,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
8,7,-0.13423164188861847,0.1253494769334793,2.2865142822265625,0.0,0.0,0,0,0,-1,0.008393846452236176,0.0017592627555131912,0.1198468878865242,0.0022607638966292143,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
9,0,-0.11462319642305374,0.24264080822467804,-2.279548168182373,0.0,0.0,0,0,0,-1,0.007751015480607748,0.0023339237086474895,0.11991505324840546,0.007088799029588699,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
9,1,0.23228596150875092,0.3564342260360718,-1.6935878992080688,0.0,0.0,0,0,0,-1,0.007658578455448151,0.0024513215757906437,0.11989010125398636,0.010502088814973831,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
9,2,0.04114919900894165,0.2717868685722351,2.2001287937164307,0.0,0.0,0,0,0,-1,0.006867983844131231,0.002533352468162775,0.12059865146875381,0.023657381534576416,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
9,3,0.2745257019996643,-0.1309540867805481,-1.1015368700027466,0.0,0.0,0,0,0,-1,0.0075233085080981255,0.0025081869680434465,0.11996850371360779,0.007128642871975899,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
9,4,-0.01294503454118967,-0.24312251806259155,-1.1159662008285522,0.0,0.0,0,0,0,-1,0.008166465908288956,0.0018833018839359283,0.11995022743940353,4.254937084624544e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
9,5,0.073004812002182,0.34859776496887207,-1.546843409538269,0.0,0.0,0,0,0,-1,0.0075882794335484505,0.0023876726627349854,0.12002404034137726,0.024986615404486656,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
9,6,0.1466696709394455,-0.1215188279747963,0.08873589336872101,0.0,0.0,0,0,0,-1,0.008337853476405144,0.0016447602538391948,0.1200173869729042,0.006835484877228737,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
9,7,-0.14051909744739532,0.13288526237010956,2.2483181953430176,0.0,0.0,0,0,0,-1,0.008313484489917755,0.0016791243106126785,0.12000738829374313,0.005888320971280336,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
10,0,-0.12049450725317001,0.2365434467792511,-2.4242680072784424,0.0,0.0,0,0,0,-1,0.007771609351038933,0.002222029259428382,0.12000636011362076,0.013277431949973106,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
10,1,0.23075728118419647,0.3446153700351715,-1.7117623090744019,0.0,0.0,0,0,0,-1,0.007832301780581474,0.0023532970808446407,0.11981439590454102,0.006076868623495102,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
10,2,0.03668181970715523,0.2769152820110321,2.4065802097320557,0.0,0.0,0,0,0,-1,0.006781702395528555,0.002857206854969263,0.1203610897064209,0.024963483214378357,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
10,3,0.2798989415168762,-0.14102022349834442,-1.0607945919036865,0.0,0.0,0,0,0,-1,0.007609640248119831,0.002375606680288911,0.1200147420167923,0.0059159379452466965,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
10,4,-0.008019506931304932,-0.2536296546459198,-1.1496272087097168,0.0,0.0,0,0,0,-1,0.00816226378083229,0.00189577741548419,0.11994195729494095,4.189014362054877e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
10,5,0.07359650731086731,0.3407467007637024,-1.3795316219329834,0.0,0.0,0,0,0,-1,0.007239479571580887,0.0028226273134350777,0.11993789672851562,0.024962030351161957,0.0,0.0012468993663787842,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
10,6,0.1478188931941986,-0.12153220176696777,-0.06611519306898117,0.0,0.0,0,0,0,-1,0.008545666933059692,0.0016423431225121021,0.11981198191642761,0.005792934447526932,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
10,7,-0.14314843714237213,0.13614122569561005,2.289271354675293,0.0,0.0,0,0,0,-1,0.007921635173261166,0.0018147157970815897,0.12026365101337433,0.012294474057853222,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
11,0,-0.12645019590854645,0.23215016722679138,-2.607285737991333,0.0,0.0,0,0,0,-1,0.007579484488815069,0.0023659858852624893,0.12005452066659927,0.0195606742054224,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
11,1,0.22897599637508392,0.3333870470523834,-1.7537825107574463,0.0,0.0,0,0,0,-1,0.00778052257373929,0.00225017755292356,0.11996929347515106,0.0035232522059231997,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
11,2,0.03176315873861313,0.27791884541511536,2.6658730506896973,0.0,0.0,0,0,0,-1,0.006853967439383268,0.003013158915564418,0.12013287097215652,0.024982009083032608,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
