step,agent_id,pos_x,pos_y,angle,left_speed,right_speed,role,is_anchored,knows_target,assigned_target,w_target,w_center,w_rand,k_diff,lambda_anchor,lambda_release,base_x,base_y,chain_connected,rescued_count,is_alive,is_colliding,comm_view,obs_view,catch_distance,target_0_x,target_0_y
8,7,0.10463786125183105,-0.22611698508262634,-0.9251502752304077,0.0,0.0,0,0,0,-1,0.008342262357473373,0.0018241532379761338,0.1198335811495781,0.0004393124545458704,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
9,0,-0.12582534551620483,-0.08769958466291428,2.492079734802246,0.0,0.0,0,0,0,-1,0.008320825174450874,0.0017811706056818366,0.1198980063199997,4.5959204726386815e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
9,1,0.29345062375068665,-0.3620215058326721,0.7999902367591858,0.0,0.0,0,0,0,-1,0.007939581759274006,0.0023209010250866413,0.11973951011896133,0.010252600535750389,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
9,2,-0.06981237232685089,0.33675670623779297,-1.7254637479782104,0.0,0.0,0,0,0,-1,0.008138005621731281,0.002066380577161908,0.11979561299085617,0.003233662573620677,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
9,3,0.1150732934474945,0.46310892701148987,0.5827305912971497,0.0,0.0,0,0,0,-1,0.006812080275267363,0.0030926025938242674,0.12009531259536743,0.02510361559689045,0.0,0.021846473217010498,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
9,4,0.1707441657781601,0.37424975633621216,3.041032314300537,0.0,0.0,0,0,0,-1,0.0075253271497786045,0.0023515771608799696,0.12012308835983276,0.023438841104507446,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
9,5,0.004804137162864208,-0.3534659147262573,2.314983367919922,0.0,0.0,0,0,0,-1,0.0071737938560545444,0.0026713116094470024,0.12015487998723984,0.007488315925002098,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
9,6,0.13130423426628113,0.07193601131439209,-2.9892191886901855,0.0,0.0,0,0,0,-1,0.008149570785462856,0.001932611339725554,0.11991780996322632,2.3417174816131592e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
9,7,0.11139523983001709,-0.2346157431602478,-0.8655474781990051,0.0,0.0,0,0,0,-1,0.00830579549074173,0.0018854484660550952,0.11980874836444855,0.0006376126548275352,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
10,0,-0.13407793641090393,-0.0819362998008728,2.5792388916015625,0.0,0.0,0,0,0,-1,0.008298271335661411,0.0018005073070526123,0.11990122497081757,3.587991159292869e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
10,1,0.30028197169303894,-0.3544277846813202,0.8824675679206848,0.0,0.0,0,0,0,-1,0.007915767841041088,0.002215391956269741,0.11986884474754333,0.006985409185290337,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
10,2,-0.07173808664083481,0.32627004384994507,-1.7923606634140015,0.0,0.0,0,0,0,-1,0.008165434002876282,0.0018812932539731264,0.11995326727628708,0.0016810798551887274,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
10,3,0.12337755411863327,0.4630989730358124,0.4798606336116791,0.0,0.0,0,0,0,-1,0.006871289107948542,0.0030320028308779,0.12009669840335846,0.025111263617873192,0.0,0.02567306160926819,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
