step,agent_id,pos_x,pos_y,angle,left_speed,right_speed,role,is_anchored,knows_target,assigned_target,w_target,w_center,w_rand,k_diff,lambda_anchor,lambda_release,base_x,base_y,chain_connected,rescued_count,is_alive,is_colliding,comm_view,obs_view,catch_distance,target_0_x,target_0_y,target_1_x,target_1_y,target_2_x,target_2_y
3,6,0.31175342202186584,-0.2526124119758606,2.586148262023926,0.0,0.0,0,0,0,-1,0.007093159947544336,0.0024635682348161936,0.12044326961040497,0.011492704972624779,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,7,0.15937674045562744,0.5840665102005005,2.912630081176758,0.0,0.0,0,0,0,-1,0.008189626969397068,0.0017910088645294309,0.12001936882734299,0.0012934030964970589,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,8,0.634131908416748,-0.033872343599796295,-0.969634473323822,0.0,0.0,0,0,0,-1,0.00820682942867279,0.0017064131097868085,0.12008675932884216,0.0010512027656659484,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,9,0.6161149740219116,0.2069227248430252,-2.1287593841552734,0.0,0.0,0,0,0,-1,0.00840086955577135,0.00169889978133142,0.11990021914243698,0.0,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,10,0.3173331916332245,-0.5127195119857788,-2.059382677078247,0.0,0.0,0,0,0,-1,0.00786485057324171,0.0021795581560581923,0.11995559185743332,0.009097675792872906,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,11,0.6247104406356812,0.563441812992096,-1.5982792377471924,0.0,0.0,0,0,0,-1,0.008417949080467224,0.001692377496510744,0.11988966166973114,8.228034130297601e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,12,0.32600483298301697,-0.36334726214408875,1.527538537979126,0.0,0.0,0,0,0,-1,0.008129196241497993,0.002155817113816738,0.11971499025821686,0.01615568809211254,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,13,0.4587225615978241,-0.016485746949911118,2.917562246322632,0.0,0.0,0,0,0,-1,0.008392704650759697,0.0017895576311275363,0.11981774121522903,0.0019651108887046576,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,14,0.6195738911628723,-0.5144457221031189,-1.8911303281784058,0.0,0.0,0,0,0,-1,0.007903344929218292,0.002293713390827179,0.11980293691158295,0.010783892124891281,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,15,0.6316865682601929,-0.8661843538284302,-0.5961699485778809,0.0,0.0,0,0,0,-1,0.008499816060066223,0.0015417224494740367,0.11995844542980194,0.008585412055253983,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
